"cycle","label","thread","name","offset_ms","ms","depth"
0,"request-first","RenderThread","drawLayer [RNCMaskedView] 140.0 x 66.0",9.984000,0.109000,2
0,"request-first","RenderThread","drawLayer [RNCMaskedView] 140.0 x 66.0",10.106000,0.068000,2
0,"request-first","RenderThread","drawLayer [RNCMaskedView] 140.0 x 66.0",10.200000,0.072000,2
0,"request-first","RenderThread","flush layers",10.273000,12.707000,2
0,"request-first","oelseisfree.app","Choreographer#onVsync 12763982",15.542000,0.010000,0
0,"request-first","oelseisfree.app","Choreographer#doFrame 12763982",15.626000,12.021000,0
0,"request-first","oelseisfree.app","animation",15.637000,10.110000,1
0,"request-first","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",15.692000,1.384000,2
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountViews",15.703000,1.371000,3
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=44",15.711000,1.360000,4
0,"request-first","oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",16.742000,0.033000,5
0,"request-first","oelseisfree.app","Choreographer#scheduleVsyncLocked",17.100000,2.376000,2
0,"request-first","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",21.723000,3.789000,2
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountViews",21.742000,3.765000,3
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=44",21.757000,3.745000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",22.567000,0.031000,3
0,"request-first","RenderThread","FillRectOp",22.569000,0.005000,4
0,"request-first","RenderThread","FillRectOp",22.575000,0.001000,4
0,"request-first","RenderThread","FillRectOp",22.576000,0.001000,4
0,"request-first","RenderThread","TextureOp",22.584000,0.003000,4
0,"request-first","RenderThread","AtlasTextOp",22.588000,0.007000,4
0,"request-first","RenderThread","FillRectOp",22.596000,0.001000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",22.598000,0.007000,3
0,"request-first","RenderThread","FillRectOp",22.598000,0.001000,4
0,"request-first","RenderThread","FillRectOp",22.600000,0.001000,4
0,"request-first","RenderThread","TextureOp",22.601000,0.001000,4
0,"request-first","RenderThread","AtlasTextOp",22.602000,0.001000,4
0,"request-first","RenderThread","FillRectOp",22.604000,0.001000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",22.605000,0.007000,3
0,"request-first","RenderThread","FillRectOp",22.606000,0.001000,4
0,"request-first","RenderThread","FillRectOp",22.607000,0.001000,4
0,"request-first","RenderThread","TextureOp",22.608000,0.001000,4
0,"request-first","RenderThread","AtlasTextOp",22.610000,0.001000,4
0,"request-first","RenderThread","FillRectOp",22.611000,0.001000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",22.827000,0.091000,3
0,"request-first","RenderThread","FillRectOp",22.840000,0.034000,4
0,"request-first","RenderThread","FillRectOp",22.874000,0.013000,4
0,"request-first","RenderThread","FillRectOp",22.889000,0.003000,4
0,"request-first","RenderThread","TextureOp",22.892000,0.006000,4
0,"request-first","RenderThread","AtlasTextOp",22.898000,0.011000,4
0,"request-first","RenderThread","FillRectOp",22.910000,0.007000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",22.919000,0.028000,3
0,"request-first","RenderThread","FillRectOp",22.920000,0.002000,4
0,"request-first","RenderThread","FillRectOp",22.923000,0.001000,4
0,"request-first","RenderThread","TextureOp",22.925000,0.009000,4
0,"request-first","RenderThread","AtlasTextOp",22.936000,0.006000,4
0,"request-first","RenderThread","FillRectOp",22.942000,0.004000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",22.948000,0.017000,3
0,"request-first","RenderThread","FillRectOp",22.949000,0.002000,4
0,"request-first","RenderThread","FillRectOp",22.952000,0.001000,4
0,"request-first","RenderThread","TextureOp",22.954000,0.003000,4
0,"request-first","RenderThread","AtlasTextOp",22.958000,0.003000,4
0,"request-first","RenderThread","FillRectOp",22.961000,0.003000,4
0,"request-first","RenderThread","flush commands",23.518000,0.657000,2
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",23.527000,0.025000,3
0,"request-first","RenderThread","Clear",23.527000,0.001000,4
0,"request-first","RenderThread","AtlasTextOp",23.528000,0.006000,4
0,"request-first","RenderThread","TextureOp",23.534000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.536000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.537000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.538000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.539000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.540000,0.001000,4
0,"request-first","RenderThread","CircularRRectOp",23.541000,0.003000,4
0,"request-first","RenderThread","CircularRRectOp",23.544000,0.001000,4
0,"request-first","RenderThread","CircularRRectOp",23.545000,0.001000,4
0,"request-first","RenderThread","AtlasTextOp",23.547000,0.001000,4
0,"request-first","RenderThread","FillRectOp",23.548000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.550000,0.001000,4
0,"request-first","RenderThread","TextureOp",23.551000,0.001000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",24.087000,0.080000,3
0,"request-first","RenderThread","Clear",24.092000,0.002000,4
0,"request-first","RenderThread","AtlasTextOp",24.095000,0.012000,4
0,"request-first","RenderThread","TextureOp",24.107000,0.015000,4
0,"request-first","RenderThread","TextureOp",24.122000,0.002000,4
0,"request-first","RenderThread","TextureOp",24.125000,0.002000,4
0,"request-first","RenderThread","TextureOp",24.127000,0.002000,4
0,"request-first","RenderThread","TextureOp",24.130000,0.001000,4
0,"request-first","RenderThread","TextureOp",24.132000,0.002000,4
0,"request-first","RenderThread","CircularRRectOp",24.134000,0.006000,4
0,"request-first","RenderThread","CircularRRectOp",24.141000,0.005000,4
0,"request-first","RenderThread","CircularRRectOp",24.146000,0.002000,4
0,"request-first","RenderThread","AtlasTextOp",24.149000,0.003000,4
0,"request-first","RenderThread","FillRectOp",24.153000,0.005000,4
0,"request-first","RenderThread","TextureOp",24.158000,0.005000,4
0,"request-first","RenderThread","TextureOp",24.163000,0.003000,4
0,"request-first","RenderThread","frameTimelineInfo(frameNumber=91, vsyncId=12763974, inputEventId=0x0)",24.189000,0.005000,2
0,"request-first","RenderThread","dispatchSetFrameTimelineInfo",24.191000,0.003000,3
0,"request-first","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 91 vsyncId: 12763974",24.192000,0.001000,4
0,"request-first","RenderThread","eglSwapBuffersWithDamageKHR",24.198000,2.081000,2
0,"request-first","RenderThread","setSurfaceDamage",24.203000,0.001000,3
0,"request-first","RenderThread","queueBuffer",24.573000,1.615000,3
0,"request-first","RenderThread","applyGrallocMetadataLocked",24.579000,0.006000,4
0,"request-first","RenderThread","queueBuffer",24.587000,1.563000,4
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",24.588000,0.001000,5
0,"request-first","RenderThread","addAndGetFrameTimestamps",24.596000,0.051000,5
0,"request-first","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",24.649000,1.499000,5
0,"request-first","RenderThread","acquireBuffer",24.653000,0.004000,6
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",24.654000,0.001000,7
0,"request-first","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=91",24.658000,1.489000,6
0,"request-first","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 91 vsyncId: 12763974",24.678000,0.000000,7
0,"request-first","oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",25.172000,0.026000,5
0,"request-first","oelseisfree.app","BatchEventDispatchedListeners",25.738000,0.005000,2
0,"request-first","oelseisfree.app","traversal",25.750000,1.807000,1
0,"request-first","oelseisfree.app","draw-VRI[MainActivity]",25.894000,1.657000,2
0,"request-first","oelseisfree.app","Record View#draw()",25.902000,0.725000,3
0,"request-first","RenderThread","Trace GPU completion fence 4",26.181000,0.006000,4
0,"request-first","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",26.190000,0.010000,3
0,"request-first","RenderThread","dequeueBuffer",26.191000,0.005000,4
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",26.193000,0.000000,5
0,"request-first","RenderThread","addAndGetFrameTimestamps",26.195000,0.001000,5
0,"request-first","RenderThread","HWC release fence 4 has signaled",26.199000,0.001000,4
0,"request-first","RenderThread","reportMetricsWithPresentTime",26.290000,0.020000,2
0,"request-first","RenderThread","getFrameTimestamps",26.291000,0.001000,3
0,"request-first","RenderThread","dumpingMemoryStatistics",26.312000,0.011000,2
0,"request-first","oelseisfree.app","postAndWait",26.638000,0.910000,3
0,"request-first","RenderThread","DrawFrames 12763982",26.654000,17.416000,0
0,"request-first","RenderThread","query",26.657000,0.003000,1
0,"request-first","RenderThread","query",26.658000,0.001000,2
0,"request-first","RenderThread","query",26.660000,0.001000,1
0,"request-first","RenderThread","query",26.660000,0.001000,2
0,"request-first","RenderThread","syncFrameState",26.662000,0.877000,1
0,"request-first","RenderThread","prepareTree",26.725000,0.459000,2
0,"request-first","oelseisfree.app","Choreographer#onVsync 12763990",27.932000,0.026000,0
0,"request-first","RenderThread","eglBeginFrame",30.866000,0.003000,1
0,"request-first","RenderThread","Drawing  0.00  0.00 720.00 1600.00",30.877000,13.192000,1
0,"request-first","RenderThread","drawLayer [RNCMaskedView] 140.0 x 66.0",31.071000,0.084000,2
0,"request-first","RenderThread","flush layers",31.157000,0.471000,2
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",31.172000,0.022000,3
0,"request-first","RenderThread","FillRectOp",31.174000,0.007000,4
0,"request-first","RenderThread","FillRectOp",31.182000,0.001000,4
0,"request-first","RenderThread","FillRectOp",31.184000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.185000,0.002000,4
0,"request-first","RenderThread","AtlasTextOp",31.188000,0.004000,4
0,"request-first","RenderThread","FillRectOp",31.193000,0.001000,4
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",31.541000,0.077000,3
0,"request-first","RenderThread","FillRectOp",31.553000,0.030000,4
0,"request-first","RenderThread","FillRectOp",31.584000,0.005000,4
0,"request-first","RenderThread","FillRectOp",31.590000,0.002000,4
0,"request-first","RenderThread","TextureOp",31.593000,0.006000,4
0,"request-first","RenderThread","AtlasTextOp",31.599000,0.012000,4
0,"request-first","RenderThread","FillRectOp",31.611000,0.006000,4
0,"request-first","RenderThread","flush commands",31.831000,11.446000,2
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",31.838000,0.174000,3
0,"request-first","RenderThread","Clear",31.839000,0.000000,4
0,"request-first","RenderThread","AtlasTextOp",31.840000,0.005000,4
0,"request-first","RenderThread","TextureOp",31.845000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.846000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.847000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.848000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.849000,0.001000,4
0,"request-first","RenderThread","TextureOp",31.850000,0.001000,4
0,"request-first","RenderThread","CircularRRectOp",31.851000,0.003000,4
0,"request-first","RenderThread","CircularRRectOp",31.992000,0.005000,4
0,"request-first","RenderThread","CircularRRectOp",31.997000,0.001000,4
0,"request-first","RenderThread","AtlasTextOp",31.999000,0.005000,4
0,"request-first","RenderThread","FillRectOp",32.005000,0.002000,4
0,"request-first","RenderThread","TextureOp",32.008000,0.002000,4
0,"request-first","RenderThread","TextureOp",32.011000,0.001000,4
0,"request-first","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",36.378000,0.369000,0
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountViews",36.390000,0.356000,1
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=3",36.406000,0.337000,2
0,"request-first","oelseisfree.app","Choreographer#doFrame 12763990",36.824000,8.247000,0
0,"request-first","oelseisfree.app","animation",36.829000,3.928000,1
0,"request-first","oelseisfree.app","Choreographer#scheduleVsyncLocked",36.841000,2.693000,2
0,"request-first","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",40.298000,0.377000,2
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountViews",40.306000,0.367000,3
0,"request-first","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=6",40.313000,0.355000,4
0,"request-first","oelseisfree.app","BatchEventDispatchedListeners",40.746000,0.007000,2
0,"request-first","oelseisfree.app","traversal",40.760000,4.303000,1
0,"request-first","oelseisfree.app","draw-VRI[MainActivity]",40.818000,4.220000,2
0,"request-first","oelseisfree.app","Record View#draw()",40.825000,0.130000,3
0,"request-first","oelseisfree.app","postAndWait",40.958000,4.076000,3
0,"request-first","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",43.095000,0.162000,3
0,"request-first","RenderThread","Clear",43.109000,0.007000,4
0,"request-first","RenderThread","AtlasTextOp",43.118000,0.034000,4
0,"request-first","RenderThread","TextureOp",43.153000,0.015000,4
0,"request-first","RenderThread","TextureOp",43.169000,0.008000,4
0,"request-first","RenderThread","TextureOp",43.177000,0.005000,4
0,"request-first","RenderThread","TextureOp",43.185000,0.005000,4
0,"request-first","RenderThread","TextureOp",43.191000,0.002000,4
0,"request-first","RenderThread","TextureOp",43.193000,0.002000,4
0,"request-first","RenderThread","CircularRRectOp",43.196000,0.011000,4
0,"request-first","RenderThread","CircularRRectOp",43.208000,0.010000,4
0,"request-first","RenderThread","CircularRRectOp",43.219000,0.003000,4
0,"request-first","RenderThread","AtlasTextOp",43.222000,0.005000,4
0,"request-first","RenderThread","FillRectOp",43.228000,0.006000,4
0,"request-first","RenderThread","TextureOp",43.235000,0.015000,4
0,"request-first","RenderThread","TextureOp",43.251000,0.006000,4
0,"request-first","RenderThread","frameTimelineInfo(frameNumber=92, vsyncId=12763982, inputEventId=0x0)",43.292000,0.005000,2
0,"request-first","RenderThread","dispatchSetFrameTimelineInfo",43.294000,0.003000,3
0,"request-first","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 92 vsyncId: 12763982",43.296000,0.001000,4
0,"request-first","RenderThread","eglSwapBuffersWithDamageKHR",43.301000,0.734000,2
0,"request-first","RenderThread","setSurfaceDamage",43.308000,0.002000,3
0,"request-first","RenderThread","queueBuffer",43.560000,0.414000,3
0,"request-first","RenderThread","applyGrallocMetadataLocked",43.678000,0.009000,4
0,"request-first","RenderThread","queueBuffer",43.688000,0.243000,4
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",43.689000,0.000000,5
0,"request-first","RenderThread","addAndGetFrameTimestamps",43.695000,0.027000,5
0,"request-first","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",43.724000,0.207000,5
0,"request-first","RenderThread","acquireBuffer",43.727000,0.003000,6
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",43.728000,0.000000,7
0,"request-first","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=92",43.731000,0.198000,6
0,"request-first","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 92 vsyncId: 12763982",43.745000,0.000000,7
0,"request-first","RenderThread","Trace GPU completion fence 5",43.957000,0.009000,4
0,"request-first","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",43.977000,0.030000,3
0,"request-first","RenderThread","dequeueBuffer",43.978000,0.005000,4
0,"request-first","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",43.979000,0.001000,5
0,"request-first","RenderThread","addAndGetFrameTimestamps",43.981000,0.001000,5
0,"request-first","RenderThread","Trace HWC release fence 5",43.984000,0.020000,4
0,"request-first","RenderThread","reportMetricsWithPresentTime",44.039000,0.021000,2
0,"request-first","RenderThread","getFrameTimestamps",44.040000,0.001000,3
0,"request-first","RenderThread","dumpingMemoryStatistics",44.062000,0.007000,2
0,"request-first","RenderThread","notifyFramePending",44.077000,0.001000,0
0,"request-first","RenderThread","DrawFrames 12763990",44.078000,1.367000,0
0,"request-first","RenderThread","query",44.080000,0.002000,1
0,"request-first","RenderThread","query",44.081000,0.001000,2
0,"request-first","RenderThread","query",44.082000,0.003000,1
0,"request-first","RenderThread","query",44.083000,0.001000,2
0,"request-first","RenderThread","syncFrameState",44.087000,0.366000,1
0,"request-first","RenderThread","prepareTree",44.138000,0.313000,2
0,"request-first","RenderThread","eglBeginFrame",44.461000,0.001000,1
0,"request-first","RenderThread","Drawing  0.00  0.00 720.00 1600.00",44.464000,0.981000,1
0,"request-first","oelseisfree.app","Choreographer#onVsync 12763997",45.107000,0.008000,0
0,"request-first","oelseisfree.app","Choreographer#doFrame 12763997",45.148000,0.297000,0
0,"request-first","oelseisfree.app","animation",45.151000,0.294000,1
0,"request-first","oelseisfree.app","Choreographer#scheduleVsyncLocked",45.174000,0.049000,2
0,"second-third","RenderThread","DrawFrames 12763997",0.000000,67.100000,0
0,"second-third","RenderThread","Drawing  0.00  0.00 720.00 1600.00",0.000000,67.099000,1
0,"second-third","RenderThread","flush layers",0.000000,7.175000,2
0,"second-third","oelseisfree.app","Choreographer#doFrame 12764005",0.000000,80.790000,0
0,"second-third","oelseisfree.app","animation",0.000000,2.297000,1
0,"second-third","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",0.704000,1.521000,2
0,"second-third","oelseisfree.app","IntBufferBatchMountItem::mountViews",0.716000,1.508000,3
0,"second-third","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=6",0.726000,1.494000,4
0,"second-third","oelseisfree.app","BatchEventDispatchedListeners",2.292000,0.004000,2
0,"second-third","oelseisfree.app","traversal",2.299000,78.475000,1
0,"second-third","oelseisfree.app","draw-VRI[MainActivity]",2.366000,78.384000,2
0,"second-third","oelseisfree.app","Record View#draw()",2.385000,0.209000,3
0,"second-third","oelseisfree.app","postAndWait",2.600000,78.144000,3
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",4.385000,2.773000,3
0,"second-third","RenderThread","Clear",4.408000,0.008000,4
0,"second-third","RenderThread","AtlasTextOp",4.417000,2.673000,4
0,"second-third","RenderThread","TextureOp",7.092000,0.016000,4
0,"second-third","RenderThread","TextureOp",7.108000,0.004000,4
0,"second-third","RenderThread","TextureOp",7.112000,0.003000,4
0,"second-third","RenderThread","TextureOp",7.116000,0.001000,4
0,"second-third","RenderThread","TextureOp",7.118000,0.002000,4
0,"second-third","RenderThread","CircularRRectOp",7.121000,0.007000,4
0,"second-third","RenderThread","CircularRRectOp",7.129000,0.005000,4
0,"second-third","RenderThread","CircularRRectOp",7.135000,0.002000,4
0,"second-third","RenderThread","AtlasTextOp",7.138000,0.004000,4
0,"second-third","RenderThread","FillRectOp",7.143000,0.006000,4
0,"second-third","RenderThread","TextureOp",7.149000,0.008000,4
0,"second-third","RenderThread","flush commands",8.110000,57.857000,2
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",14.201000,0.018000,3
0,"second-third","RenderThread","FillRectOp",14.211000,0.006000,4
0,"second-third","RenderThread","FillRectOp",14.218000,0.001000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",14.220000,0.003000,3
0,"second-third","RenderThread","FillRectOp",14.221000,0.001000,4
0,"second-third","RenderThread","FillRectOp",14.222000,0.001000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",14.224000,0.002000,3
0,"second-third","RenderThread","FillRectOp",14.224000,0.001000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",14.226000,0.021000,3
0,"second-third","RenderThread","PathStencilCoverOp",14.227000,0.017000,4
0,"second-third","RenderThread","FillRectOp",14.245000,0.001000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",14.248000,0.906000,3
0,"second-third","RenderThread","TextureOp",14.250000,0.004000,4
0,"second-third","RenderThread","FillRRectOp",14.264000,0.881000,4
0,"second-third","RenderThread","TextureOp",15.148000,0.003000,4
0,"second-third","RenderThread","FillRectOp",15.152000,0.001000,4
0,"second-third","RenderThread","driver_compile_shader",16.321000,1.468000,3
0,"second-third","RenderThread","driver_compile_shader",18.229000,1.067000,3
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",34.322000,15.501000,3
0,"second-third","RenderThread","FillRectOp",34.328000,6.892000,4
0,"second-third","RenderThread","shader_compile",34.350000,6.824000,5
0,"second-third","RenderThread","ShaderCache::load",34.363000,0.008000,6
0,"second-third","RenderThread","cache_miss",35.095000,4.010000,6
0,"second-third","RenderThread","driver_compile_shader",35.464000,0.689000,7
0,"second-third","RenderThread","driver_compile_shader",36.265000,0.314000,7
0,"second-third","RenderThread","driver_link_program",36.584000,2.520000,7
0,"second-third","RenderThread","ShaderCache::store",41.130000,0.022000,6
0,"second-third","RenderThread","HWUI RAM cache: 22 shaders",41.147000,0.001000,7
0,"second-third","RenderThread","FillRectOp",41.222000,8.596000,4
0,"second-third","RenderThread","shader_compile",41.228000,8.563000,5
0,"second-third","RenderThread","ShaderCache::load",41.230000,0.001000,6
0,"second-third","RenderThread","cache_miss",42.589000,6.285000,6
0,"second-third","RenderThread","driver_compile_shader",42.825000,0.490000,7
0,"second-third","RenderThread","driver_compile_shader",43.357000,0.253000,7
0,"second-third","RenderThread","driver_link_program",43.617000,5.257000,7
0,"second-third","RenderThread","ShaderCache::store",49.758000,0.004000,6
0,"second-third","RenderThread","HWUI RAM cache: 23 shaders",49.761000,0.001000,7
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",49.827000,7.445000,3
0,"second-third","RenderThread","FillRectOp",49.834000,7.408000,4
0,"second-third","RenderThread","shader_compile",49.840000,7.371000,5
0,"second-third","RenderThread","ShaderCache::load",49.842000,0.001000,6
0,"second-third","RenderThread","cache_miss",52.470000,3.381000,6
0,"second-third","RenderThread","driver_compile_shader",52.778000,0.722000,7
0,"second-third","RenderThread","driver_compile_shader",53.546000,0.522000,7
0,"second-third","RenderThread","driver_link_program",54.075000,1.775000,7
0,"second-third","RenderThread","ShaderCache::store",57.182000,0.004000,6
0,"second-third","RenderThread","HWUI RAM cache: 24 shaders",57.184000,0.001000,7
0,"second-third","RenderThread","FillRectOp",57.248000,0.021000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",57.275000,4.326000,3
0,"second-third","RenderThread","FillRectOp",57.283000,4.316000,4
0,"second-third","RenderThread","shader_compile",57.286000,4.285000,5
0,"second-third","RenderThread","ShaderCache::load",57.290000,0.001000,6
0,"second-third","RenderThread","cache_miss",57.840000,3.101000,6
0,"second-third","RenderThread","driver_compile_shader",57.979000,0.426000,7
0,"second-third","RenderThread","driver_compile_shader",58.450000,0.265000,7
0,"second-third","RenderThread","driver_link_program",58.721000,2.219000,7
0,"second-third","RenderThread","ShaderCache::store",61.554000,0.003000,6
0,"second-third","RenderThread","HWUI RAM cache: 25 shaders",61.556000,0.001000,7
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",61.603000,0.045000,3
0,"second-third","RenderThread","PathStencilCoverOp",61.609000,0.027000,4
0,"second-third","RenderThread","FillRectOp",61.641000,0.008000,4
0,"second-third","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",61.653000,4.269000,3
0,"second-third","RenderThread","TextureOp",61.655000,0.008000,4
0,"second-third","RenderThread","FillRRectOp",61.663000,4.227000,4
0,"second-third","RenderThread","shader_compile",61.665000,4.206000,5
0,"second-third","RenderThread","ShaderCache::load",61.667000,0.001000,6
0,"second-third","RenderThread","cache_miss",62.078000,3.223000,6
0,"second-third","RenderThread","driver_compile_shader",62.187000,0.566000,7
0,"second-third","RenderThread","driver_compile_shader",62.990000,0.787000,7
0,"second-third","RenderThread","driver_link_program",63.788000,1.513000,7
0,"second-third","RenderThread","ShaderCache::store",65.853000,0.003000,6
0,"second-third","RenderThread","HWUI RAM cache: 26 shaders",65.855000,0.001000,7
0,"second-third","RenderThread","TextureOp",65.892000,0.024000,4
0,"second-third","RenderThread","FillRectOp",65.917000,0.004000,4
0,"second-third","RenderThread","frameTimelineInfo(frameNumber=94, vsyncId=12763997, inputEventId=0x0)",65.998000,0.007000,2
0,"second-third","RenderThread","dispatchSetFrameTimelineInfo",66.000000,0.005000,3
0,"second-third","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 94 vsyncId: 12763997",66.003000,0.001000,4
0,"second-third","RenderThread","eglSwapBuffersWithDamageKHR",66.010000,1.032000,2
0,"second-third","RenderThread","setSurfaceDamage",66.016000,0.002000,3
0,"second-third","RenderThread","queueBuffer",66.551000,0.455000,3
0,"second-third","RenderThread","applyGrallocMetadataLocked",66.559000,0.006000,4
0,"second-third","RenderThread","queueBuffer",66.566000,0.412000,4
0,"second-third","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",66.568000,0.000000,5
0,"second-third","RenderThread","addAndGetFrameTimestamps",66.574000,0.019000,5
0,"second-third","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",66.594000,0.383000,5
0,"second-third","RenderThread","acquireBuffer",66.597000,0.003000,6
0,"second-third","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",66.598000,0.000000,7
0,"second-third","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=94",66.602000,0.375000,6
0,"second-third","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 94 vsyncId: 12763997",66.617000,0.000000,7
0,"second-third","RenderThread","Trace GPU completion fence 7",67.000000,0.005000,4
0,"second-third","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",67.008000,0.010000,3
0,"second-third","RenderThread","dequeueBuffer",67.009000,0.005000,4
0,"second-third","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",67.011000,0.001000,5
0,"second-third","RenderThread","addAndGetFrameTimestamps",67.012000,0.001000,5
0,"second-third","RenderThread","HWC release fence 7 has signaled",67.016000,0.001000,4
0,"second-third","RenderThread","reportMetricsWithPresentTime",67.057000,0.031000,2
0,"second-third","RenderThread","getFrameTimestamps",67.060000,0.001000,3
