"cycle","label","tid","thread","name","ts","dur","depth","offset_ms","overlap_ms"
3,"opening",16871,"RenderThread","TextureOp",53024575249238,5292,4,440.249000,0.005000
3,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12173256",53024575261155,19584166,0,440.261000,0.450000
3,"opening",16871,"RenderThread","frameTimelineInfo(frameNumber=173, vsyncId=12173248, inputEventId=0x0)",53024575293613,7417,2,440.294000,0.007000
3,"opening",16871,"RenderThread","dispatchSetFrameTimelineInfo",53024575297071,3417,3,440.297000,0.003000
3,"opening",16871,"RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 173 vsyncId: 12173248",53024575298988,1042,4,440.299000,0.001000
3,"opening",16838,"oelseisfree.app","Choreographer#doFrame - resynced to 12173260 in 32.3ms",53024575303696,19541167,1,440.304000,0.407000
3,"opening",16871,"RenderThread","eglSwapBuffersWithDamageKHR",53024575305530,18771583,2,440.306000,0.405000
3,"opening",16838,"oelseisfree.app","animation",53024575307780,3376958,2,440.308000,0.403000
3,"opening",16871,"RenderThread","setSurfaceDamage",53024575310446,1375,3,440.311000,0.001000
3,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53024575326905,76958,3,440.327000,0.077000
4,"opening",16838,"oelseisfree.app","receiveMessage(inputChannel=5b44d0d com.whoelseisfree.app/com.whoelseisfree.app.MainActivity, seq=0x1ef4, type=MOTION)",53027716225490,2416,0,1.226000,0.002000
4,"opening",16838,"oelseisfree.app","dispatchInputEvent MotionEvent ACTION_UP deviceId=-1 source=0x1002 historySize=0",53027716262906,1022875,0,1.263000,1.023000
4,"opening",16838,"oelseisfree.app","processInputEventForCompatibility",53027716267531,3792,1,1.268000,0.004000
4,"opening",16838,"oelseisfree.app","deliverInputEvent src=0x1002 eventTimeNano=53027715000000 id=0xcf76789a",53027716286115,998875,1,1.286000,0.999000
4,"opening",16838,"oelseisfree.app","EarlyPostImeInputStage id=0xcf76789a",53027716291198,2875,2,1.291000,0.003000
4,"opening",16838,"oelseisfree.app","NativePostImeInputStage id=0xcf76789a",53027716313031,834,2,1.313000,0.001000
4,"opening",16838,"oelseisfree.app","ViewPostImeInputStage id=0xcf76789a",53027716315198,916625,2,1.315000,0.917000
4,"opening",16838,"oelseisfree.app","TouchesHelper.sentTouchEventModern(topTouchEnd)",53027716669573,64375,3,1.670000,0.064000
4,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topTouchEnd')",53027716707073,25833,4,1.707000,0.026000
4,"opening",16838,"oelseisfree.app","View#onTouchEvent",53027717204948,1583,3,2.205000,0.002000
4,"opening",16838,"oelseisfree.app","sendMessage(inputChannel=5b44d0d com.whoelseisfree.app/com.whoelseisfree.app.MainActivity, seq=0x1ef4, type=FINISHED)",53027717238990,43625,2,2.239000,0.044000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174298",53027724690448,11958,0,9.691000,0.012000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174298",53027724714448,154333,0,9.715000,0.154000
4,"opening",16838,"oelseisfree.app","animation",53027724718906,148459,1,9.719000,0.148000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027724758823,37583,2,9.759000,0.038000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027724809906,55417,2,9.810000,0.055000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174305",53027741317698,11708,0,26.318000,0.012000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174305",53027741345156,168834,0,26.345000,0.169000
4,"opening",16838,"oelseisfree.app","animation",53027741350240,161791,1,26.350000,0.162000
4,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53027741396698,36083,2,26.397000,0.036000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027741455031,39209,2,26.455000,0.039000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027741505281,5042,2,26.505000,0.005000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174312",53027757966490,16291,0,42.967000,0.016000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174312",53027757993740,9002833,0,42.994000,9.003000
4,"opening",16838,"oelseisfree.app","animation",53027757998073,8995083,1,42.998000,8.995000
4,"opening",16838,"oelseisfree.app","MountItemDispatcher::premountViews",53027758242448,7721917,2,43.243000,7.722000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027758271823,290708,3,43.272000,0.291000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027758569156,73250,3,43.569000,0.073000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027758648448,230042,3,43.649000,0.230000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027758884781,467667,3,43.885000,0.468000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027759360448,89333,3,44.361000,0.089000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027759455656,151334,3,44.456000,0.151000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027759615740,281708,3,44.616000,0.282000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027759903573,51083,3,44.904000,0.051000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027759957740,619708,3,44.958000,0.620000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027760584865,49375,3,45.585000,0.049000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027760639365,61500,3,45.639000,0.061000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027760705948,99250,3,45.706000,0.099000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoImage)",53027760897948,1472750,3,45.898000,1.473000
4,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53027762218490,142541,4,47.219000,0.143000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027762380865,93791,3,47.381000,0.094000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027762480323,55917,3,47.480000,0.056000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoImage)",53027762541115,344333,3,47.541000,0.344000
4,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53027762870740,13166,4,47.871000,0.013000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027762890240,161625,3,47.890000,0.162000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027763057573,21708,3,48.058000,0.022000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027763082198,59167,3,48.082000,0.059000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027763146156,1244417,3,48.146000,1.244000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027764401865,226708,3,49.402000,0.227000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027764634990,303333,3,49.635000,0.303000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027764945531,42334,3,49.946000,0.042000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027764990948,143583,3,49.991000,0.144000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765140698,80458,3,50.141000,0.080000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765226323,158167,3,50.226000,0.158000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765389490,36916,3,50.390000,0.037000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027765431406,120542,3,50.431000,0.121000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765557281,28084,3,50.557000,0.028000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027765587740,128458,3,50.588000,0.128000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765720906,47292,3,50.721000,0.047000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765771198,45875,3,50.771000,0.046000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765819823,15250,3,50.820000,0.015000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027765837740,84125,3,50.838000,0.084000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027765924865,34333,3,50.925000,0.034000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027765982073,963375,2,50.982000,0.963000
4,"opening",16841,"Jit thread pool","JIT compiling java.lang.String com.facebook.react.bridge.ReadableNativeMap.getString(java.lang.String) (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes3.dex",53027766072406,707625,0,51.072000,0.708000
4,"opening",16841,"Jit thread pool","Compiling baseline",53027766076698,680125,1,51.077000,0.680000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027766618823,5667,2,51.619000,0.006000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027766638031,78334,2,51.638000,0.078000
4,"opening",16841,"Jit thread pool","TrimMaps",53027766758781,19792,1,51.759000,0.020000
4,"opening",16841,"Jit thread pool","virtual void art::MemMapArenaPool::TrimMaps()",53027766759573,18208,2,51.760000,0.018000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027766982240,7583,2,51.982000,0.008000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174319",53027774642406,11959,0,59.642000,0.012000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174319",53027774661281,8483750,0,59.661000,8.484000
4,"opening",16838,"oelseisfree.app","animation",53027774664823,8476667,1,59.665000,8.477000
4,"opening",16838,"oelseisfree.app","MountItemDispatcher::premountViews",53027774958823,7705208,2,59.959000,7.705000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027774969865,247041,3,59.970000,0.247000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775223156,94334,3,60.223000,0.094000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775321031,72084,3,60.321000,0.072000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775396115,18666,3,60.396000,0.019000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027775417323,98500,3,60.417000,0.099000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775519198,61208,3,60.519000,0.061000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027775583323,91875,3,60.583000,0.092000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775678115,18583,3,60.678000,0.019000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027775699031,25375,3,60.699000,0.025000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027775726990,78916,3,60.727000,0.079000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027775808865,177375,3,60.809000,0.177000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027775993990,155875,3,60.994000,0.156000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027776153365,47291,3,61.153000,0.047000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027776205698,71750,3,61.206000,0.072000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027776282740,58333,3,61.283000,0.058000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027776343990,110000,3,61.344000,0.110000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027776457115,73375,3,61.457000,0.073000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027776533573,66000,3,61.534000,0.066000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027776604115,30958,3,61.604000,0.031000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027776637823,37125,3,61.638000,0.037000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027776677615,35916,3,61.678000,0.036000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027776716198,92875,3,61.716000,0.093000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027776811990,72458,3,61.812000,0.072000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGCircle)",53027776887281,94667,3,61.887000,0.095000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027776986573,22500,3,61.987000,0.022000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027777012698,37042,3,62.013000,0.037000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027777052573,31917,3,62.053000,0.032000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777087240,110833,3,62.087000,0.111000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027777202490,64958,3,62.203000,0.065000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027777270198,20208,3,62.270000,0.020000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027777292906,35375,3,62.293000,0.035000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027777330948,30125,3,62.331000,0.030000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777363615,102666,3,62.364000,0.103000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027777471031,30084,3,62.471000,0.030000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777503448,86750,3,62.504000,0.087000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777593323,118750,3,62.593000,0.119000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777716656,72042,3,62.717000,0.072000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027777791406,42500,3,62.791000,0.043000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027777836615,118583,3,62.837000,0.119000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027777961281,111334,3,62.961000,0.111000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027778077073,97125,3,63.077000,0.097000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027778178156,39167,3,63.178000,0.039000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027778220156,49875,3,63.220000,0.050000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027778273073,87125,3,63.273000,0.087000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027778365031,29834,3,63.365000,0.030000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTImageView)",53027778397490,689583,3,63.398000,0.690000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027779095615,126500,3,64.096000,0.127000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027779227906,107959,3,64.228000,0.108000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027779340531,67167,3,64.341000,0.067000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027779413031,39334,3,64.413000,0.039000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027779456990,149708,3,64.457000,0.150000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027779615990,41916,3,64.616000,0.042000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027779662906,153209,3,64.663000,0.153000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027779821615,89750,3,64.822000,0.090000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027779916865,278208,3,64.917000,0.278000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027780204573,95750,3,65.205000,0.096000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027780305365,46291,3,65.305000,0.046000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027780357031,106125,3,65.357000,0.106000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027780467698,25667,3,65.468000,0.026000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027780495740,90583,3,65.496000,0.091000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027780589115,37458,3,65.589000,0.037000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027780629323,80958,3,65.629000,0.081000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027780715406,124542,3,65.715000,0.125000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027780843448,34750,3,65.844000,0.035000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027780883156,60584,3,65.883000,0.061000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027780948281,55959,3,65.948000,0.056000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027781008990,74250,3,66.009000,0.074000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027781099615,43291,3,66.100000,0.043000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027781146031,465750,3,66.146000,0.466000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027781623281,45000,3,66.623000,0.045000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027781671531,381667,3,66.672000,0.382000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027782061615,84250,3,67.062000,0.084000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027782151323,105750,3,67.151000,0.106000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027782260573,138042,3,67.261000,0.138000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027782408990,42125,3,67.409000,0.042000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027782455990,48833,3,67.456000,0.049000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027782568115,86916,3,67.568000,0.087000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027782694156,411125,2,67.694000,0.411000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027783124740,12041,2,68.125000,0.012000
4,"opening",16841,"Jit thread pool","JIT compiling android.view.View com.facebook.react.uimanager.ViewManager.createViewInstance(int, com.facebook.react.uimanager.ThemedReactContext, com.facebook.react.uimanager.ReactStylesDiffMap, com.facebook.react.uimanager.StateWrapper) (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes3.dex",53027783217490,496166,0,68.218000,0.496000
4,"opening",16841,"Jit thread pool","Compiling baseline",53027783221740,469375,1,68.222000,0.469000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027783551198,1375,2,68.551000,0.001000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027783569531,102917,2,68.570000,0.103000
4,"opening",16841,"Jit thread pool","TrimMaps",53027783692906,18959,1,68.693000,0.019000
4,"opening",16841,"Jit thread pool","virtual void art::MemMapArenaPool::TrimMaps()",53027783693615,16708,2,68.694000,0.017000
4,"opening",16881,"mqt_v_native","Lock contention on JNI weak global reference table lock (owner tid: 16880)",53027785529448,708,0,70.530000,0.001000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174326",53027791336865,8291,0,76.337000,0.008000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174326",53027791351448,5930667,0,76.352000,5.931000
4,"opening",16838,"oelseisfree.app","animation",53027791354490,5924958,1,76.355000,5.925000
4,"opening",16838,"oelseisfree.app","Lock contention on InternTable lock (owner tid: 16902)",53027791386240,666,2,76.386000,0.001000
4,"opening",16838,"oelseisfree.app","MountItemDispatcher::premountViews",53027791528531,5443417,2,76.529000,5.443000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027791536656,251584,3,76.537000,0.252000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027791795365,109000,3,76.795000,0.109000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027791914906,525209,3,76.915000,0.525000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027792448115,63750,3,77.448000,0.064000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027792517990,258500,3,77.518000,0.259000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027792781906,205834,3,77.782000,0.206000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027792999323,162083,3,77.999000,0.162000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53027793166448,262000,3,78.167000,0.262000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53027793442198,70125,3,78.442000,0.070000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53027793523240,73083,3,78.523000,0.073000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793601990,74458,3,78.602000,0.074000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793680948,65292,3,78.681000,0.065000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793756698,64667,3,78.757000,0.065000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793826656,43042,3,78.827000,0.043000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793872448,22458,3,78.873000,0.022000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793897156,49500,3,78.897000,0.050000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027793952115,19000,3,78.952000,0.019000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTScrollView)",53027793977573,854542,3,78.978000,0.855000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53027794845281,198917,3,79.845000,0.199000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53027795050906,208417,3,80.051000,0.208000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795263615,108708,3,80.264000,0.109000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795376240,49583,3,80.376000,0.050000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795429156,33792,3,80.429000,0.034000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNCSafeAreaView)",53027795466240,66250,3,80.466000,0.066000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795538656,39709,3,80.539000,0.040000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795581323,76417,3,80.581000,0.076000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795661115,19166,3,80.661000,0.019000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795683031,18584,3,80.683000,0.019000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795703865,13083,3,80.704000,0.013000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027795718990,16791,3,80.719000,0.017000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSScreen)",53027795737948,188042,3,80.738000,0.188000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoImage)",53027795932156,827500,3,80.932000,0.828000
