"cycle","label","tid","name","state","overlap_ms"
3,"navigate→destination-measured",16902,".0.2.2:8093/...","S",113.763000
3,"navigate→destination-measured",16864,"Firebase Backgr","S",109.177000
3,"navigate→destination-measured",16861,"Measurement Wor","S",103.928000
3,"navigate→destination-measured",16880,"mqt_v_js","Running",95.609000
3,"navigate→destination-measured",16841,"Jit thread pool","R",84.474000
3,"navigate→destination-measured",16838,"oelseisfree.app","S",80.450000
3,"navigate→destination-measured",16841,"Jit thread pool","S",49.651000
3,"navigate→destination-measured",16838,"oelseisfree.app","Running",43.224000
3,"navigate→destination-measured",16880,"mqt_v_js","R",40.369000
3,"navigate→destination-measured",16864,"Firebase Backgr","R",28.505000
3,"navigate→destination-measured",16861,"Measurement Wor","R",18.636000
3,"navigate→destination-measured",16902,".0.2.2:8093/...","R",16.142000
3,"navigate→destination-measured",16881,"mqt_v_native","R",12.781000
3,"navigate→destination-measured",16937,".0.2.2:8093/...","R+",11.927000
3,"navigate→destination-measured",16838,"oelseisfree.app","R",10.381000
3,"navigate→destination-measured",16929,"OkHttp TaskRunn","R",8.486000
3,"navigate→destination-measured",16861,"Measurement Wor","D",8.075000
3,"navigate→destination-measured",16924,"OkHttp TaskRunn","R",8.032000
3,"navigate→destination-measured",16861,"Measurement Wor","Running",6.081000
3,"navigate→destination-measured",16902,".0.2.2:8093/...","Running",5.276000
3,"navigate→destination-measured",16937,".0.2.2:8093/...","R",4.937000
3,"navigate→destination-measured",16937,".0.2.2:8093/...","Running",4.407000
3,"navigate→destination-measured",16871,"RenderThread","R",3.836000
3,"navigate→destination-measured",16838,"oelseisfree.app","R+",3.628000
3,"navigate→destination-measured",16841,"Jit thread pool","Running",3.557000
3,"navigate→destination-measured",16902,".0.2.2:8093/...","R+",2.502000
3,"navigate→destination-measured",16881,"mqt_v_native","Running",1.921000
3,"navigate→destination-measured",16880,"mqt_v_js","R+",1.704000
3,"navigate→destination-measured",16855,"ScionFrontendAp","R",1.696000
3,"navigate→destination-measured",16861,"Measurement Wor","R+",0.962000
3,"navigate→destination-measured",16889,"ncFunctionQueue","Running",0.679000
3,"navigate→destination-measured",16924,"OkHttp TaskRunn","Running",0.363000
3,"navigate→destination-measured",16855,"ScionFrontendAp","Running",0.248000
3,"navigate→destination-measured",16915,"CookieMonsterCl","Running",0.234000
3,"navigate→destination-measured",16929,"OkHttp TaskRunn","Running",0.213000
3,"navigate→destination-measured",16924,"OkHttp TaskRunn","R+",0.077000
3,"navigate→destination-measured",16915,"CookieMonsterCl","R",0.053000
3,"navigate→destination-measured",16871,"RenderThread","Running",0.052000
3,"navigate→destination-measured",16889,"ncFunctionQueue","R",0.005000
3,"opening",16843,"ReferenceQueueD","S",440.711000
3,"opening",16844,"FinalizerDaemon","S",440.711000
3,"opening",16845,"FinalizerWatchd","S",440.711000
3,"opening",16850,"Profile Saver","S",440.711000
3,"opening",16856,"Firebase Backgr","S",440.711000
3,"opening",16875,"hwuiTask0","S",440.711000
3,"opening",16877,"Firebase Backgr","S",440.711000
3,"opening",16878,"HybridData Dest","S",440.711000
3,"opening",16888,"Expo JNI deallo","S",440.711000
3,"opening",16846,"binder:16838_1","S",440.693000
3,"opening",16983,"HWC release","S",440.482000
3,"opening",16842,"HeapTaskDaemon","S",440.464000
3,"opening",16915,"CookieMonsterCl","S",440.423000
3,"opening",16870,"Firebase Blocki","S",440.041000
3,"opening",16859,"DefaultDispatch","S",439.876000
3,"opening",16889,"ncFunctionQueue","S",439.581000
3,"opening",16855,"ScionFrontendAp","S",438.767000
3,"opening",16849,"binder:16838_3","S",435.386000
3,"opening",16982,"GPU completion","S",434.014000
3,"opening",16924,"OkHttp TaskRunn","S",432.239000
3,"opening",16929,"OkHttp TaskRunn","S",432.012000
3,"opening",16922,"binder:16838_4","S",426.029000
3,"opening",16881,"mqt_v_native","S",421.306000
3,"opening",16882,"binder:16838_4","S",420.232000
3,"opening",16899,"DefaultDispatch","S",419.646000
3,"opening",16937,".0.2.2:8093/...","S",419.441000
3,"opening",16862,"queued-work-loo","S",418.396000
3,"opening",16902,".0.2.2:8093/...","S",416.792000
3,"opening",16942,"glide-disk-cach","S",411.787000
3,"opening",16876,"hwuiTask1","S",403.984000
3,"opening",16866,"Firebase Backgr","S",372.982000
3,"opening",16864,"Firebase Backgr","S",339.385000
3,"opening",16871,"RenderThread","S",337.597000
3,"opening",16861,"Measurement Wor","S",307.942000
3,"opening",16838,"oelseisfree.app","S",217.757000
3,"opening",16841,"Jit thread pool","R",197.439000
3,"opening",16880,"mqt_v_js","Running",192.022000
3,"opening",16841,"Jit thread pool","S",190.906000
3,"opening",16880,"mqt_v_js","R",182.878000
3,"opening",16838,"oelseisfree.app","Running",137.653000
3,"opening",16864,"Firebase Backgr","R",99.986000
3,"opening",16861,"Measurement Wor","R",74.635000
3,"opening",16838,"oelseisfree.app","R",72.819000
3,"opening",16866,"Firebase Backgr","R",67.101000
3,"opening",16880,"mqt_v_js","R+",58.325000
3,"opening",16871,"RenderThread","Running",45.758000
3,"opening",16876,"hwuiTask1","R",36.565000
3,"opening",16871,"RenderThread","R+",30.131000
3,"opening",16841,"Jit thread pool","R+",28.690000
3,"opening",16871,"RenderThread","R",27.226000
3,"opening",16861,"Measurement Wor","R+",26.183000
3,"opening",16841,"Jit thread pool","Running",23.676000
3,"opening",16882,"binder:16838_4","R",20.237000
3,"opening",16899,"DefaultDispatch","R",19.925000
3,"opening",16862,"queued-work-loo","D",19.166000
3,"opening",16861,"Measurement Wor","D",18.246000
3,"opening",16902,".0.2.2:8093/...","R",16.142000
3,"opening",16881,"mqt_v_native","R",14.936000
3,"opening",16942,"glide-disk-cach","R",14.698000
3,"opening",16922,"binder:16838_4","R",14.653000
3,"opening",16861,"Measurement Wor","Running",13.705000
3,"opening",17031,"RSMessageThread","S",13.163000
3,"opening",16942,"glide-disk-cach","Running",12.912000
3,"opening",16838,"oelseisfree.app","R+",12.481000
3,"opening",16937,".0.2.2:8093/...","R+",11.927000
3,"opening",16929,"OkHttp TaskRunn","R",8.486000
3,"opening",16924,"OkHttp TaskRunn","R",8.032000
3,"opening",16880,"mqt_v_js","S",7.485000
3,"opening",16982,"GPU completion","R",6.606000
3,"opening",16902,".0.2.2:8093/...","Running",5.276000
3,"opening",16849,"binder:16838_3","R",5.042000
3,"opening",16937,".0.2.2:8093/...","R",4.937000
3,"opening",16937,".0.2.2:8093/...","Running",4.407000
3,"opening",16881,"mqt_v_native","Running",3.989000
3,"opening",16902,".0.2.2:8093/...","R+",2.502000
3,"opening",16855,"ScionFrontendAp","R",1.696000
3,"opening",16862,"queued-work-loo","Running",1.552000
3,"opening",16864,"Firebase Backgr","Running",1.340000
3,"opening",16942,"glide-disk-cach","R+",1.314000
3,"opening",16862,"queued-work-loo","R",1.190000
3,"opening",16899,"DefaultDispatch","Running",1.121000
3,"opening",16889,"ncFunctionQueue","Running",0.938000
3,"opening",16859,"DefaultDispatch","R",0.782000
3,"opening",16866,"Firebase Backgr","Running",0.627000
3,"opening",17031,"RSMessageThread","Running",0.555000
3,"opening",16870,"Firebase Blocki","R",0.513000
3,"opening",16881,"mqt_v_native","R+",0.480000
3,"opening",16862,"queued-work-loo","R+",0.408000
3,"opening",16924,"OkHttp TaskRunn","Running",0.363000
3,"opening",16849,"binder:16838_3","Running",0.283000
3,"opening",16855,"ScionFrontendAp","Running",0.248000
3,"opening",16882,"binder:16838_4","Running",0.242000
3,"opening",16915,"CookieMonsterCl","Running",0.234000
3,"opening",17031,"RSMessageThread","R",0.221000
3,"opening",16929,"OkHttp TaskRunn","Running",0.213000
3,"opening",16889,"ncFunctionQueue","R",0.192000
3,"opening",16876,"hwuiTask1","Running",0.162000
3,"opening",16842,"HeapTaskDaemon","Running",0.161000
3,"opening",16870,"Firebase Blocki","Running",0.157000
3,"opening",16983,"HWC release","Running",0.132000
3,"opening",16983,"HWC release","R",0.097000
3,"opening",16982,"GPU completion","Running",0.091000
3,"opening",16842,"HeapTaskDaemon","R",0.086000
3,"opening",16924,"OkHttp TaskRunn","R+",0.077000
3,"opening",16859,"DefaultDispatch","Running",0.053000
3,"opening",16915,"CookieMonsterCl","R",0.053000
3,"opening",16922,"binder:16838_4","Running",0.029000
3,"opening",16899,"DefaultDispatch","R+",0.018000
3,"opening",16846,"binder:16838_1","Running",0.010000
3,"opening",16846,"binder:16838_1","R",0.008000
3,"opening",17031,"RSMessageThread","X",-0.000000
3,"takeoff-ready→animation-requested",16841,"Jit thread pool","S",66.221000
3,"takeoff-ready→animation-requested",16843,"ReferenceQueueD","S",66.221000
3,"takeoff-ready→animation-requested",16844,"FinalizerDaemon","S",66.221000
3,"takeoff-ready→animation-requested",16845,"FinalizerWatchd","S",66.221000
3,"takeoff-ready→animation-requested",16850,"Profile Saver","S",66.221000
3,"takeoff-ready→animation-requested",16855,"ScionFrontendAp","S",66.221000
3,"takeoff-ready→animation-requested",16856,"Firebase Backgr","S",66.221000
3,"takeoff-ready→animation-requested",16859,"DefaultDispatch","S",66.221000
3,"takeoff-ready→animation-requested",16862,"queued-work-loo","S",66.221000
3,"takeoff-ready→animation-requested",16864,"Firebase Backgr","S",66.221000
3,"takeoff-ready→animation-requested",16866,"Firebase Backgr","S",66.221000
3,"takeoff-ready→animation-requested",16870,"Firebase Blocki","S",66.221000
3,"takeoff-ready→animation-requested",16875,"hwuiTask0","S",66.221000
3,"takeoff-ready→animation-requested",16876,"hwuiTask1","S",66.221000
3,"takeoff-ready→animation-requested",16877,"Firebase Backgr","S",66.221000
3,"takeoff-ready→animation-requested",16878,"HybridData Dest","S",66.221000
3,"takeoff-ready→animation-requested",16881,"mqt_v_native","S",66.221000
3,"takeoff-ready→animation-requested",16888,"Expo JNI deallo","S",66.221000
3,"takeoff-ready→animation-requested",16889,"ncFunctionQueue","S",66.221000
3,"takeoff-ready→animation-requested",16899,"DefaultDispatch","S",66.221000
3,"takeoff-ready→animation-requested",16902,".0.2.2:8093/...","S",66.221000
3,"takeoff-ready→animation-requested",16915,"CookieMonsterCl","S",66.221000
3,"takeoff-ready→animation-requested",16924,"OkHttp TaskRunn","S",66.221000
3,"takeoff-ready→animation-requested",16929,"OkHttp TaskRunn","S",66.221000
3,"takeoff-ready→animation-requested",16937,".0.2.2:8093/...","S",66.221000
3,"takeoff-ready→animation-requested",16942,"glide-disk-cach","S",66.221000
3,"takeoff-ready→animation-requested",16982,"GPU completion","S",66.221000
3,"takeoff-ready→animation-requested",16983,"HWC release","S",66.221000
3,"takeoff-ready→animation-requested",16846,"binder:16838_1","S",66.208000
3,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","S",65.974000
3,"takeoff-ready→animation-requested",16849,"binder:16838_3","S",61.011000
3,"takeoff-ready→animation-requested",16882,"binder:16838_4","S",59.432000
3,"takeoff-ready→animation-requested",16922,"binder:16838_4","S",57.292000
3,"takeoff-ready→animation-requested",16861,"Measurement Wor","S",56.393000
3,"takeoff-ready→animation-requested",16880,"mqt_v_js","R",39.232000
3,"takeoff-ready→animation-requested",16871,"RenderThread","S",33.760000
3,"takeoff-ready→animation-requested",16838,"oelseisfree.app","Running",30.177000
3,"takeoff-ready→animation-requested",16880,"mqt_v_js","Running",26.985000
3,"takeoff-ready→animation-requested",16838,"oelseisfree.app","S",20.852000
3,"takeoff-ready→animation-requested",16838,"oelseisfree.app","R",15.131000
3,"takeoff-ready→animation-requested",16871,"RenderThread","R+",15.030000
3,"takeoff-ready→animation-requested",16871,"RenderThread","Running",9.630000
3,"takeoff-ready→animation-requested",16861,"Measurement Wor","R",9.623000
3,"takeoff-ready→animation-requested",16922,"binder:16838_4","R",8.917000
3,"takeoff-ready→animation-requested",16871,"RenderThread","R",7.801000
3,"takeoff-ready→animation-requested",16882,"binder:16838_4","R",6.784000
3,"takeoff-ready→animation-requested",16849,"binder:16838_3","R",4.937000
3,"takeoff-ready→animation-requested",16849,"binder:16838_3","Running",0.274000
3,"takeoff-ready→animation-requested",16861,"Measurement Wor","Running",0.205000
3,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","Running",0.161000
3,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","R",0.086000
3,"takeoff-ready→animation-requested",16838,"oelseisfree.app","R+",0.061000
3,"takeoff-ready→animation-requested",16922,"binder:16838_4","Running",0.012000
3,"takeoff-ready→animation-requested",16846,"binder:16838_1","Running",0.008000
3,"takeoff-ready→animation-requested",16846,"binder:16838_1","R",0.005000
3,"takeoff-ready→animation-requested",16882,"binder:16838_4","Running",0.005000
3,"takeoff-ready→animation-requested",16880,"mqt_v_js","R+",0.004000
3,"up→navigate",16841,"Jit thread pool","S",9.442000
3,"up→navigate",16842,"HeapTaskDaemon","S",9.442000
3,"up→navigate",16843,"ReferenceQueueD","S",9.442000
3,"up→navigate",16844,"FinalizerDaemon","S",9.442000
3,"up→navigate",16845,"FinalizerWatchd","S",9.442000
3,"up→navigate",16846,"binder:16838_1","S",9.442000
3,"up→navigate",16849,"binder:16838_3","S",9.442000
3,"up→navigate",16850,"Profile Saver","S",9.442000
3,"up→navigate",16855,"ScionFrontendAp","S",9.442000
3,"up→navigate",16856,"Firebase Backgr","S",9.442000
3,"up→navigate",16859,"DefaultDispatch","S",9.442000
3,"up→navigate",16861,"Measurement Wor","S",9.442000
3,"up→navigate",16862,"queued-work-loo","S",9.442000
3,"up→navigate",16864,"Firebase Backgr","S",9.442000
3,"up→navigate",16866,"Firebase Backgr","S",9.442000
3,"up→navigate",16870,"Firebase Blocki","S",9.442000
3,"up→navigate",16871,"RenderThread","S",9.442000
3,"up→navigate",16875,"hwuiTask0","S",9.442000
3,"up→navigate",16876,"hwuiTask1","S",9.442000
3,"up→navigate",16877,"Firebase Backgr","S",9.442000
3,"up→navigate",16878,"HybridData Dest","S",9.442000
3,"up→navigate",16882,"binder:16838_4","S",9.442000
3,"up→navigate",16888,"Expo JNI deallo","S",9.442000
3,"up→navigate",16899,"DefaultDispatch","S",9.442000
3,"up→navigate",16902,".0.2.2:8093/...","S",9.442000
3,"up→navigate",16915,"CookieMonsterCl","S",9.442000
3,"up→navigate",16922,"binder:16838_4","S",9.442000
3,"up→navigate",16924,"OkHttp TaskRunn","S",9.442000
3,"up→navigate",16929,"OkHttp TaskRunn","S",9.442000
3,"up→navigate",16937,".0.2.2:8093/...","S",9.442000
3,"up→navigate",16942,"glide-disk-cach","S",9.442000
3,"up→navigate",16982,"GPU completion","S",9.442000
3,"up→navigate",16983,"HWC release","S",9.442000
3,"up→navigate",16889,"ncFunctionQueue","S",8.996000
3,"up→navigate",16881,"mqt_v_native","S",8.107000
3,"up→navigate",16838,"oelseisfree.app","S",7.696000
3,"up→navigate",16880,"mqt_v_js","S",7.485000
3,"up→navigate",16880,"mqt_v_js","Running",1.456000
3,"up→navigate",16838,"oelseisfree.app","Running",1.165000
3,"up→navigate",16881,"mqt_v_native","Running",0.596000
3,"up→navigate",16838,"oelseisfree.app","R",0.581000
3,"up→navigate",16881,"mqt_v_native","R+",0.480000
3,"up→navigate",16880,"mqt_v_js","R+",0.459000
3,"up→navigate",16881,"mqt_v_native","R",0.259000
3,"up→navigate",16889,"ncFunctionQueue","Running",0.259000
3,"up→navigate",16889,"ncFunctionQueue","R",0.187000
3,"up→navigate",16880,"mqt_v_js","R",0.041000
4,"animation-requested→first-ui-motion",16842,"HeapTaskDaemon","S",27.235000
4,"animation-requested→first-ui-motion",16843,"ReferenceQueueD","S",27.235000
4,"animation-requested→first-ui-motion",16844,"FinalizerDaemon","S",27.235000
4,"animation-requested→first-ui-motion",16845,"FinalizerWatchd","S",27.235000
4,"animation-requested→first-ui-motion",16846,"binder:16838_1","S",27.235000
4,"animation-requested→first-ui-motion",16850,"Profile Saver","S",27.235000
4,"animation-requested→first-ui-motion",16855,"ScionFrontendAp","S",27.235000
4,"animation-requested→first-ui-motion",16856,"Firebase Backgr","S",27.235000
4,"animation-requested→first-ui-motion",16859,"DefaultDispatch","S",27.235000
4,"animation-requested→first-ui-motion",16861,"Measurement Wor","S",27.235000
4,"animation-requested→first-ui-motion",16864,"Firebase Backgr","S",27.235000
4,"animation-requested→first-ui-motion",16866,"Firebase Backgr","S",27.235000
4,"animation-requested→first-ui-motion",16870,"Firebase Blocki","S",27.235000
4,"animation-requested→first-ui-motion",16875,"hwuiTask0","S",27.235000
4,"animation-requested→first-ui-motion",16876,"hwuiTask1","S",27.235000
4,"animation-requested→first-ui-motion",16877,"Firebase Backgr","S",27.235000
4,"animation-requested→first-ui-motion",16878,"HybridData Dest","S",27.235000
4,"animation-requested→first-ui-motion",16881,"mqt_v_native","S",27.235000
4,"animation-requested→first-ui-motion",16888,"Expo JNI deallo","S",27.235000
4,"animation-requested→first-ui-motion",16889,"ncFunctionQueue","S",27.235000
4,"animation-requested→first-ui-motion",16899,"DefaultDispatch","S",27.235000
4,"animation-requested→first-ui-motion",16902,".0.2.2:8093/...","S",27.235000
4,"animation-requested→first-ui-motion",16915,"CookieMonsterCl","S",27.235000
4,"animation-requested→first-ui-motion",16924,"OkHttp TaskRunn","S",27.235000
4,"animation-requested→first-ui-motion",16929,"OkHttp TaskRunn","S",27.235000
4,"animation-requested→first-ui-motion",16937,".0.2.2:8093/...","S",27.235000
4,"animation-requested→first-ui-motion",16942,"glide-disk-cach","S",27.235000
4,"animation-requested→first-ui-motion",16982,"GPU completion","S",27.235000
4,"animation-requested→first-ui-motion",16983,"HWC release","S",27.140000
4,"animation-requested→first-ui-motion",16882,"binder:16838_4","S",26.614000
4,"animation-requested→first-ui-motion",16871,"RenderThread","S",26.140000
4,"animation-requested→first-ui-motion",16841,"Jit thread pool","S",25.885000
4,"animation-requested→first-ui-motion",16862,"queued-work-loo","S",25.860000
4,"animation-requested→first-ui-motion",16922,"binder:16838_4","S",19.539000
4,"animation-requested→first-ui-motion",16849,"binder:16838_3","S",18.440000
4,"animation-requested→first-ui-motion",16838,"oelseisfree.app","S",16.419000
4,"animation-requested→first-ui-motion",16880,"mqt_v_js","Running",14.762000
4,"animation-requested→first-ui-motion",16880,"mqt_v_js","R",10.893000
4,"animation-requested→first-ui-motion",16838,"oelseisfree.app","Running",10.298000
4,"animation-requested→first-ui-motion",16849,"binder:16838_3","R",8.791000
4,"animation-requested→first-ui-motion",16922,"binder:16838_4","R",7.679000
4,"animation-requested→first-ui-motion",16880,"mqt_v_js","R+",1.580000
4,"animation-requested→first-ui-motion",16841,"Jit thread pool","Running",1.210000
4,"animation-requested→first-ui-motion",16862,"queued-work-loo","R",0.872000
4,"animation-requested→first-ui-motion",16871,"RenderThread","R",0.652000
4,"animation-requested→first-ui-motion",16882,"binder:16838_4","R",0.553000
4,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R",0.491000
4,"animation-requested→first-ui-motion",16862,"queued-work-loo","Running",0.482000
4,"animation-requested→first-ui-motion",16871,"RenderThread","Running",0.421000
4,"animation-requested→first-ui-motion",16841,"Jit thread pool","R",0.139000
4,"animation-requested→first-ui-motion",16983,"HWC release","R",0.087000
4,"animation-requested→first-ui-motion",16882,"binder:16838_4","Running",0.068000
4,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R+",0.027000
4,"animation-requested→first-ui-motion",16862,"queued-work-loo","D",0.021000
4,"animation-requested→first-ui-motion",16871,"RenderThread","R+",0.021000
4,"animation-requested→first-ui-motion",16922,"binder:16838_4","Running",0.017000
4,"animation-requested→first-ui-motion",16983,"HWC release","Running",0.007000
4,"animation-requested→first-ui-motion",16849,"binder:16838_3","Running",0.004000
4,"destination-measured→takeoff-ready",16842,"HeapTaskDaemon","S",47.999000
4,"destination-measured→takeoff-ready",16843,"ReferenceQueueD","S",47.999000
4,"destination-measured→takeoff-ready",16844,"FinalizerDaemon","S",47.999000
4,"destination-measured→takeoff-ready",16845,"FinalizerWatchd","S",47.999000
4,"destination-measured→takeoff-ready",16846,"binder:16838_1","S",47.999000
4,"destination-measured→takeoff-ready",16850,"Profile Saver","S",47.999000
4,"destination-measured→takeoff-ready",16855,"ScionFrontendAp","S",47.999000
4,"destination-measured→takeoff-ready",16856,"Firebase Backgr","S",47.999000
4,"destination-measured→takeoff-ready",16859,"DefaultDispatch","S",47.999000
4,"destination-measured→takeoff-ready",16861,"Measurement Wor","S",47.999000
4,"destination-measured→takeoff-ready",16862,"queued-work-loo","S",47.999000
4,"destination-measured→takeoff-ready",16864,"Firebase Backgr","S",47.999000
4,"destination-measured→takeoff-ready",16866,"Firebase Backgr","S",47.999000
4,"destination-measured→takeoff-ready",16870,"Firebase Blocki","S",47.999000
4,"destination-measured→takeoff-ready",16876,"hwuiTask1","S",47.999000
4,"destination-measured→takeoff-ready",16877,"Firebase Backgr","S",47.999000
4,"destination-measured→takeoff-ready",16878,"HybridData Dest","S",47.999000
4,"destination-measured→takeoff-ready",16888,"Expo JNI deallo","S",47.999000
4,"destination-measured→takeoff-ready",16889,"ncFunctionQueue","S",47.999000
4,"destination-measured→takeoff-ready",16899,"DefaultDispatch","S",47.999000
4,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","S",47.999000
4,"destination-measured→takeoff-ready",16915,"CookieMonsterCl","S",47.999000
4,"destination-measured→takeoff-ready",16922,"binder:16838_4","S",47.999000
4,"destination-measured→takeoff-ready",16924,"OkHttp TaskRunn","S",47.999000
4,"destination-measured→takeoff-ready",16929,"OkHttp TaskRunn","S",47.999000
4,"destination-measured→takeoff-ready",16937,".0.2.2:8093/...","S",47.999000
4,"destination-measured→takeoff-ready",16983,"HWC release","S",47.999000
4,"destination-measured→takeoff-ready",16849,"binder:16838_3","S",47.949000
4,"destination-measured→takeoff-ready",16882,"binder:16838_4","S",47.883000
4,"destination-measured→takeoff-ready",16982,"GPU completion","S",47.795000
4,"destination-measured→takeoff-ready",16875,"hwuiTask0","S",46.664000
4,"destination-measured→takeoff-ready",16881,"mqt_v_native","S",45.820000
4,"destination-measured→takeoff-ready",16871,"RenderThread","S",39.499000
4,"destination-measured→takeoff-ready",16841,"Jit thread pool","S",37.854000
4,"destination-measured→takeoff-ready",16838,"oelseisfree.app","Running",31.686000
4,"destination-measured→takeoff-ready",16942,"glide-disk-cach","R",24.207000
4,"destination-measured→takeoff-ready",16942,"glide-disk-cach","S",18.148000
4,"destination-measured→takeoff-ready",16880,"mqt_v_js","Running",17.330000
4,"destination-measured→takeoff-ready",16880,"mqt_v_js","S",14.755000
4,"destination-measured→takeoff-ready",16838,"oelseisfree.app","R",8.254000
4,"destination-measured→takeoff-ready",16880,"mqt_v_js","R+",8.241000
4,"destination-measured→takeoff-ready",16880,"mqt_v_js","R",7.672000
4,"destination-measured→takeoff-ready",16942,"glide-disk-cach","Running",5.644000
4,"destination-measured→takeoff-ready",16841,"Jit thread pool","Running",5.222000
4,"destination-measured→takeoff-ready",16871,"RenderThread","Running",4.951000
4,"destination-measured→takeoff-ready",16841,"Jit thread pool","R",4.923000
4,"destination-measured→takeoff-ready",16838,"oelseisfree.app","S",3.667000
4,"destination-measured→takeoff-ready",16871,"RenderThread","R",3.024000
4,"destination-measured→takeoff-ready",16838,"oelseisfree.app","R+",2.548000
4,"destination-measured→takeoff-ready",16881,"mqt_v_native","R",1.860000
4,"destination-measured→takeoff-ready",16838,"oelseisfree.app","D",1.843000
4,"destination-measured→takeoff-ready",16875,"hwuiTask0","R",1.254000
4,"destination-measured→takeoff-ready",16871,"RenderThread","R+",0.525000
4,"destination-measured→takeoff-ready",16881,"mqt_v_native","Running",0.318000
4,"destination-measured→takeoff-ready",16982,"GPU completion","R",0.135000
4,"destination-measured→takeoff-ready",16882,"binder:16838_4","R",0.109000
4,"destination-measured→takeoff-ready",16875,"hwuiTask0","Running",0.081000
4,"destination-measured→takeoff-ready",16982,"GPU completion","Running",0.068000
4,"destination-measured→takeoff-ready",16849,"binder:16838_3","R",0.048000
4,"destination-measured→takeoff-ready",16882,"binder:16838_4","Running",0.007000
4,"destination-measured→takeoff-ready",16849,"binder:16838_3","Running",0.001000
4,"navigate→destination-measured",16842,"HeapTaskDaemon","S",100.432000
4,"navigate→destination-measured",16843,"ReferenceQueueD","S",100.432000
4,"navigate→destination-measured",16844,"FinalizerDaemon","S",100.432000
4,"navigate→destination-measured",16845,"FinalizerWatchd","S",100.432000
4,"navigate→destination-measured",16846,"binder:16838_1","S",100.432000
4,"navigate→destination-measured",16849,"binder:16838_3","S",100.432000
4,"navigate→destination-measured",16850,"Profile Saver","S",100.432000
4,"navigate→destination-measured",16856,"Firebase Backgr","S",100.432000
4,"navigate→destination-measured",16871,"RenderThread","S",100.432000
4,"navigate→destination-measured",16875,"hwuiTask0","S",100.432000
4,"navigate→destination-measured",16876,"hwuiTask1","S",100.432000
4,"navigate→destination-measured",16877,"Firebase Backgr","S",100.432000
4,"navigate→destination-measured",16878,"HybridData Dest","S",100.432000
4,"navigate→destination-measured",16882,"binder:16838_4","S",100.432000
4,"navigate→destination-measured",16888,"Expo JNI deallo","S",100.432000
4,"navigate→destination-measured",16922,"binder:16838_4","S",100.432000
4,"navigate→destination-measured",16942,"glide-disk-cach","S",100.432000
4,"navigate→destination-measured",16982,"GPU completion","S",100.432000
4,"navigate→destination-measured",16983,"HWC release","S",100.432000
4,"navigate→destination-measured",16862,"queued-work-loo","S",100.349000
4,"navigate→destination-measured",16859,"DefaultDispatch","S",100.080000
4,"navigate→destination-measured",16864,"Firebase Backgr","S",100.024000
4,"navigate→destination-measured",16924,"OkHttp TaskRunn","S",100.008000
4,"navigate→destination-measured",16870,"Firebase Blocki","S",99.454000
4,"navigate→destination-measured",16929,"OkHttp TaskRunn","S",99.433000
4,"navigate→destination-measured",16899,"DefaultDispatch","S",99.304000
4,"navigate→destination-measured",16915,"CookieMonsterCl","S",98.030000
4,"navigate→destination-measured",16855,"ScionFrontendAp","S",97.461000
4,"navigate→destination-measured",16866,"Firebase Backgr","S",97.172000
4,"navigate→destination-measured",16881,"mqt_v_native","S",95.551000
4,"navigate→destination-measured",16889,"ncFunctionQueue","S",94.159000
4,"navigate→destination-measured",16841,"Jit thread pool","S",88.473000
4,"navigate→destination-measured",16937,".0.2.2:8093/...","S",83.742000
4,"navigate→destination-measured",16902,".0.2.2:8093/...","S",83.260000
4,"navigate→destination-measured",16861,"Measurement Wor","S",78.933000
4,"navigate→destination-measured",16880,"mqt_v_js","Running",78.906000
4,"navigate→destination-measured",16838,"oelseisfree.app","S",69.158000
4,"navigate→destination-measured",16838,"oelseisfree.app","Running",25.631000
4,"navigate→destination-measured",16880,"mqt_v_js","R",18.324000
4,"navigate→destination-measured",16841,"Jit thread pool","R",10.686000
4,"navigate→destination-measured",16902,".0.2.2:8093/...","R",9.213000
4,"navigate→destination-measured",16937,".0.2.2:8093/...","R+",6.351000
4,"navigate→destination-measured",16861,"Measurement Wor","R",6.249000
4,"navigate→destination-measured",16861,"Measurement Wor","D",6.226000
4,"navigate→destination-measured",16937,".0.2.2:8093/...","Running",5.748000
4,"navigate→destination-measured",16902,".0.2.2:8093/...","Running",5.739000
4,"navigate→destination-measured",16889,"ncFunctionQueue","R",5.437000
4,"navigate→destination-measured",16861,"Measurement Wor","Running",5.300000
4,"navigate→destination-measured",16937,".0.2.2:8093/...","R",4.591000
4,"navigate→destination-measured",16838,"oelseisfree.app","R",4.398000
4,"navigate→destination-measured",16861,"Measurement Wor","R+",3.724000
4,"navigate→destination-measured",16880,"mqt_v_js","R+",3.202000
4,"navigate→destination-measured",16881,"mqt_v_native","R",3.153000
4,"navigate→destination-measured",16855,"ScionFrontendAp","R",2.782000
4,"navigate→destination-measured",16866,"Firebase Backgr","R",2.453000
4,"navigate→destination-measured",16902,".0.2.2:8093/...","R+",2.220000
4,"navigate→destination-measured",16881,"mqt_v_native","Running",1.727000
4,"navigate→destination-measured",16841,"Jit thread pool","Running",1.273000
